Business,Category,Lifeline,Latitude,Longitude,Zipcode
NEW Health Charlestown,medcenters,3,42.3776333,-71.0567843,02129
Orthopedic Surgery Department at Boston Medical Center,medcenters,3,42.3348727,-71.0721548,02118
New England Baptist Spine Center,physicaltherapy,3,42.32594,-71.14849,02445
"Michael B Tantillo, MD",cosmeticsurgeons,3,42.3660821,-71.1847313,02445
Hallmark Health System,hospitals,3,42.45998,-71.06123,02176
Brigham and Women's Primary Care,hospitals,3,42.3442017,-71.1148511,02445
Daniel Driscoll - Neponset Health Center,medcenters,3,42.28655,-71.04398,02122
Professional Ambulance - Pro EMS,medicaltransportation,3,42.391218,-71.1509749,02138
Beth Israel Deconess Medical Center - Pigmented Leison Clinic,medcenters,3,42.339726,-71.104888,02215
Compass Medical Quincy,medcenters,3,42.2431944,-71.0259705,02169
Mount Auburn Hospital Occupational Health,hospitals,3,42.3904799,-71.15222,02138
Bournewood Hospital,hospitals,3,42.2982902526855,-71.1494598388672,02445
Shields Mri Boston,hospitals,3,42.27823,-71.05425,02124
Massachusetts General Hospital,hospitals,3,42.3625945,-71.0640236,02114
Osher Clinical Center,medcenters,3,42.326077,-71.149763,02467
Longwood Medical Eye Center,optometrists,3,42.33979,-71.10488,02215
CHA Malden Family Medicine Center,medcenters,3,42.4201584,-71.0728836,02148
MinuteClinic,walkinclinics,3,42.4191,-71.1123,02155
MGH Charlestown Healthcare Center,medcenters,3,42.3772,-71.06425,02129
East Boston Neighborhood Health Center,hospitals,3,42.3714638,-71.0384216,02128
Men's Health Boston,medcenters,3,42.31888,-71.175145,02467
Mgh Chelsea Healthcare Center,hospitals,3,42.39427,-71.03946,02150
MinuteClinic,walkinclinics,3,42.39,-71.1436,02138
Geiger-Gibson Community Health Center,medcenters,3,42.3192735761404,-71.0462243109941,02125
Beth Israel Deaconess Medical Center,medcenters,3,42.3324314554658,-71.114673997478,02445
Coolidge Corner Imaging,medcenters,3,42.34395,-71.1249,02446
North Charles Mental Health Clinic,medcenters,3,42.3662185668945,-71.1038131713867,02139
CHA Broadway Health Center,familydr,3,42.3920901864767,-71.0926117748022,02145
Nopco,medcenters,3,42.3385717,-71.1078369,02215
Genzyme Corporation,medcenters,3,42.3665695,-71.0901871,02139
Lahey Hospital,hospitals,3,42.4080236,-71.1359641,01913
Brigham and Women's OB Gyn Department,familydr,3,42.326082,-71.149762,02467
MinuteClinic,walkinclinics,3,42.3889,-71.1189,02140
Health Express,urgent_care,3,42.2464701,-71.0030449,02169
Brigham and Women's At Newton Corner,medcenters,3,42.3587664216757,-71.1849890649319,02458
Brigham and Women's Hospital,hospitals,3,42.3382679627159,-71.1055792375144,02115
VA Hospital,medcenters,3,42.326987,-71.110637,02130
Boston University Cosmetic & Laser Center,dermatology,3,42.334962,-71.072232,02118
Quincy - Granite Medical,medcenters,3,42.23425,-71.01733,02169
Atrius Health,hospitals,3,42.3457764,-71.10141,02215
Your Options Medical Centers,medcenters,3,42.40491,-71.01613,02151
Beth Israel Deaconess HealthCare - Jamaica Plain,medcenters,3,42.3168453,-71.113694,02130
Partners Urgent Care,urgent_care,3,42.439835,-71.13336,02155
Beth Israel Deaconess Healthcare Medical Care Center North,familydr,3,42.39376,-71.03237,02150
Brigham Women Hosp,hospitals,3,42.35056,-71.11621,02215
Podiatry Dept. Mass General Hospital,hospitals,3,42.3622666,-71.0694056,02114
South Cove Community Health Center,medcenters,3,42.35085,-71.0575,02111
Harvard Pilgrim Healthcare,medcenters,3,42.346395,-71.099289,02215
Beth Israel Deaconess Medical Centre,medcenters,3,42.3445777893066,-71.1110534667969,02446
Department of Otolaryngology Boston Medical Center,physicians,3,42.33533,-71.07438,02118
NEW Health Charlestown,medcenters,3,42.3776333,-71.0567843,02129
Orthopedic Surgery Department at Boston Medical Center,medcenters,3,42.3348727,-71.0721548,02118
New England Baptist Spine Center,physicaltherapy,3,42.32594,-71.14849,02445
"Michael B Tantillo, MD",cosmeticsurgeons,3,42.3660821,-71.1847313,02445
Hallmark Health System,hospitals,3,42.45998,-71.06123,02176
Brigham and Women's Primary Care,hospitals,3,42.3442017,-71.1148511,02445
Daniel Driscoll - Neponset Health Center,medcenters,3,42.28655,-71.04398,02122
Professional Ambulance - Pro EMS,medicaltransportation,3,42.391218,-71.1509749,02138
Beth Israel Deconess Medical Center - Pigmented Leison Clinic,medcenters,3,42.339726,-71.104888,02215
Compass Medical Quincy,medcenters,3,42.2431944,-71.0259705,02169
Mount Auburn Hospital Occupational Health,hospitals,3,42.3904799,-71.15222,02138
Bournewood Hospital,hospitals,3,42.2982902526855,-71.1494598388672,02445
Shields Mri Boston,hospitals,3,42.27823,-71.05425,02124
Massachusetts General Hospital,hospitals,3,42.3625945,-71.0640236,02114
Osher Clinical Center,medcenters,3,42.326077,-71.149763,02467
Longwood Medical Eye Center,optometrists,3,42.33979,-71.10488,02215
CHA Malden Family Medicine Center,medcenters,3,42.4201584,-71.0728836,02148
MinuteClinic,walkinclinics,3,42.4191,-71.1123,02155
MGH Charlestown Healthcare Center,medcenters,3,42.3772,-71.06425,02129
East Boston Neighborhood Health Center,hospitals,3,42.3714638,-71.0384216,02128
Men's Health Boston,medcenters,3,42.31888,-71.175145,02467
Mgh Chelsea Healthcare Center,hospitals,3,42.39427,-71.03946,02150
MinuteClinic,walkinclinics,3,42.39,-71.1436,02138
Geiger-Gibson Community Health Center,medcenters,3,42.3192735761404,-71.0462243109941,02125
Beth Israel Deaconess Medical Center,medcenters,3,42.3324314554658,-71.114673997478,02445
Coolidge Corner Imaging,medcenters,3,42.34395,-71.1249,02446
North Charles Mental Health Clinic,medcenters,3,42.3662185668945,-71.1038131713867,02139
CHA Broadway Health Center,familydr,3,42.3920901864767,-71.0926117748022,02145
Nopco,medcenters,3,42.3385717,-71.1078369,02215
Genzyme Corporation,medcenters,3,42.3665695,-71.0901871,02139
Lahey Hospital,hospitals,3,42.4080236,-71.1359641,01913
Brigham and Women's OB Gyn Department,familydr,3,42.326082,-71.149762,02467
MinuteClinic,walkinclinics,3,42.3889,-71.1189,02140
Health Express,urgent_care,3,42.2464701,-71.0030449,02169
Brigham and Women's At Newton Corner,medcenters,3,42.3587664216757,-71.1849890649319,02458
Brigham and Women's Hospital,hospitals,3,42.3382679627159,-71.1055792375144,02115
VA Hospital,medcenters,3,42.326987,-71.110637,02130
Boston University Cosmetic & Laser Center,dermatology,3,42.334962,-71.072232,02118
Quincy - Granite Medical,medcenters,3,42.23425,-71.01733,02169
Atrius Health,hospitals,3,42.3457764,-71.10141,02215
Your Options Medical Centers,medcenters,3,42.40491,-71.01613,02151
Beth Israel Deaconess HealthCare - Jamaica Plain,medcenters,3,42.3168453,-71.113694,02130
Partners Urgent Care,urgent_care,3,42.439835,-71.13336,02155
Beth Israel Deaconess Healthcare Medical Care Center North,familydr,3,42.39376,-71.03237,02150
Brigham Women Hosp,hospitals,3,42.35056,-71.11621,02215
Podiatry Dept. Mass General Hospital,hospitals,3,42.3622666,-71.0694056,02114
South Cove Community Health Center,medcenters,3,42.35085,-71.0575,02111
Harvard Pilgrim Healthcare,medcenters,3,42.346395,-71.099289,02215
Beth Israel Deaconess Medical Centre,medcenters,3,42.3445777893066,-71.1110534667969,02446
Department of Otolaryngology Boston Medical Center,physicians,3,42.33533,-71.07438,02118
NEW Health Charlestown,medcenters,3,42.3776333,-71.0567843,02129
Orthopedic Surgery Department at Boston Medical Center,medcenters,3,42.3348727,-71.0721548,02118
New England Baptist Spine Center,physicaltherapy,3,42.32594,-71.14849,02445
"Michael B Tantillo, MD",cosmeticsurgeons,3,42.3660821,-71.1847313,02445
Hallmark Health System,hospitals,3,42.45998,-71.06123,02176
Brigham and Women's Primary Care,hospitals,3,42.3442017,-71.1148511,02445
Daniel Driscoll - Neponset Health Center,medcenters,3,42.28655,-71.04398,02122
Professional Ambulance - Pro EMS,medicaltransportation,3,42.391218,-71.1509749,02138
Beth Israel Deconess Medical Center - Pigmented Leison Clinic,medcenters,3,42.339726,-71.104888,02215
Compass Medical Quincy,medcenters,3,42.2431944,-71.0259705,02169
Mount Auburn Hospital Occupational Health,hospitals,3,42.3904799,-71.15222,02138
Bournewood Hospital,hospitals,3,42.2982902526855,-71.1494598388672,02445
Shields Mri Boston,hospitals,3,42.27823,-71.05425,02124
Massachusetts General Hospital,hospitals,3,42.3625945,-71.0640236,02114
Osher Clinical Center,medcenters,3,42.326077,-71.149763,02467
Longwood Medical Eye Center,optometrists,3,42.33979,-71.10488,02215
CHA Malden Family Medicine Center,medcenters,3,42.4201584,-71.0728836,02148
MinuteClinic,walkinclinics,3,42.4191,-71.1123,02155
MGH Charlestown Healthcare Center,medcenters,3,42.3772,-71.06425,02129
East Boston Neighborhood Health Center,hospitals,3,42.3714638,-71.0384216,02128
Men's Health Boston,medcenters,3,42.31888,-71.175145,02467
Mgh Chelsea Healthcare Center,hospitals,3,42.39427,-71.03946,02150
MinuteClinic,walkinclinics,3,42.39,-71.1436,02138
Geiger-Gibson Community Health Center,medcenters,3,42.3192735761404,-71.0462243109941,02125
Beth Israel Deaconess Medical Center,medcenters,3,42.3324314554658,-71.114673997478,02445
Coolidge Corner Imaging,medcenters,3,42.34395,-71.1249,02446
North Charles Mental Health Clinic,medcenters,3,42.3662185668945,-71.1038131713867,02139
CHA Broadway Health Center,familydr,3,42.3920901864767,-71.0926117748022,02145
Nopco,medcenters,3,42.3385717,-71.1078369,02215
Genzyme Corporation,medcenters,3,42.3665695,-71.0901871,02139
Lahey Hospital,hospitals,3,42.4080236,-71.1359641,01913
Brigham and Women's OB Gyn Department,familydr,3,42.326082,-71.149762,02467
MinuteClinic,walkinclinics,3,42.3889,-71.1189,02140
Health Express,urgent_care,3,42.2464701,-71.0030449,02169
Brigham and Women's At Newton Corner,medcenters,3,42.3587664216757,-71.1849890649319,02458
Brigham and Women's Hospital,hospitals,3,42.3382679627159,-71.1055792375144,02115
VA Hospital,medcenters,3,42.326987,-71.110637,02130
Boston University Cosmetic & Laser Center,dermatology,3,42.334962,-71.072232,02118
Quincy - Granite Medical,medcenters,3,42.23425,-71.01733,02169
Atrius Health,hospitals,3,42.3457764,-71.10141,02215
Your Options Medical Centers,medcenters,3,42.40491,-71.01613,02151
Beth Israel Deaconess HealthCare - Jamaica Plain,medcenters,3,42.3168453,-71.113694,02130
Partners Urgent Care,urgent_care,3,42.439835,-71.13336,02155
Beth Israel Deaconess Healthcare Medical Care Center North,familydr,3,42.39376,-71.03237,02150
Brigham Women Hosp,hospitals,3,42.35056,-71.11621,02215
Podiatry Dept. Mass General Hospital,hospitals,3,42.3622666,-71.0694056,02114
South Cove Community Health Center,medcenters,3,42.35085,-71.0575,02111
Harvard Pilgrim Healthcare,medcenters,3,42.346395,-71.099289,02215
Beth Israel Deaconess Medical Centre,medcenters,3,42.3445777893066,-71.1110534667969,02446
Department of Otolaryngology Boston Medical Center,physicians,3,42.33533,-71.07438,02118
NEW Health Charlestown,medcenters,3,42.3776333,-71.0567843,02129
Orthopedic Surgery Department at Boston Medical Center,medcenters,3,42.3348727,-71.0721548,02118
New England Baptist Spine Center,physicaltherapy,3,42.32594,-71.14849,02445
"Michael B Tantillo, MD",cosmeticsurgeons,3,42.3660821,-71.1847313,02445
Hallmark Health System,hospitals,3,42.45998,-71.06123,02176
Brigham and Women's Primary Care,hospitals,3,42.3442017,-71.1148511,02445
Daniel Driscoll - Neponset Health Center,medcenters,3,42.28655,-71.04398,02122
Professional Ambulance - Pro EMS,medicaltransportation,3,42.391218,-71.1509749,02138
Beth Israel Deconess Medical Center - Pigmented Leison Clinic,medcenters,3,42.339726,-71.104888,02215
Compass Medical Quincy,medcenters,3,42.2431944,-71.0259705,02169
Mount Auburn Hospital Occupational Health,hospitals,3,42.3904799,-71.15222,02138
Bournewood Hospital,hospitals,3,42.2982902526855,-71.1494598388672,02445
Shields Mri Boston,hospitals,3,42.27823,-71.05425,02124
Massachusetts General Hospital,hospitals,3,42.3625945,-71.0640236,02114
Osher Clinical Center,medcenters,3,42.326077,-71.149763,02467
Longwood Medical Eye Center,optometrists,3,42.33979,-71.10488,02215
CHA Malden Family Medicine Center,medcenters,3,42.4201584,-71.0728836,02148
MinuteClinic,walkinclinics,3,42.4191,-71.1123,02155
MGH Charlestown Healthcare Center,medcenters,3,42.3772,-71.06425,02129
East Boston Neighborhood Health Center,hospitals,3,42.3714638,-71.0384216,02128
Men's Health Boston,medcenters,3,42.31888,-71.175145,02467
Mgh Chelsea Healthcare Center,hospitals,3,42.39427,-71.03946,02150
MinuteClinic,walkinclinics,3,42.39,-71.1436,02138
Geiger-Gibson Community Health Center,medcenters,3,42.3192735761404,-71.0462243109941,02125
Beth Israel Deaconess Medical Center,medcenters,3,42.3324314554658,-71.114673997478,02445
Coolidge Corner Imaging,medcenters,3,42.34395,-71.1249,02446
North Charles Mental Health Clinic,medcenters,3,42.3662185668945,-71.1038131713867,02139
CHA Broadway Health Center,familydr,3,42.3920901864767,-71.0926117748022,02145
Nopco,medcenters,3,42.3385717,-71.1078369,02215
Genzyme Corporation,medcenters,3,42.3665695,-71.0901871,02139
Lahey Hospital,hospitals,3,42.4080236,-71.1359641,01913
Brigham and Women's OB Gyn Department,familydr,3,42.326082,-71.149762,02467
MinuteClinic,walkinclinics,3,42.3889,-71.1189,02140
Health Express,urgent_care,3,42.2464701,-71.0030449,02169
Brigham and Women's At Newton Corner,medcenters,3,42.3587664216757,-71.1849890649319,02458
Brigham and Women's Hospital,hospitals,3,42.3382679627159,-71.1055792375144,02115
VA Hospital,medcenters,3,42.326987,-71.110637,02130
Boston University Cosmetic & Laser Center,dermatology,3,42.334962,-71.072232,02118
Quincy - Granite Medical,medcenters,3,42.23425,-71.01733,02169
Atrius Health,hospitals,3,42.3457764,-71.10141,02215
Your Options Medical Centers,medcenters,3,42.40491,-71.01613,02151
Beth Israel Deaconess HealthCare - Jamaica Plain,medcenters,3,42.3168453,-71.113694,02130
Partners Urgent Care,urgent_care,3,42.439835,-71.13336,02155
Beth Israel Deaconess Healthcare Medical Care Center North,familydr,3,42.39376,-71.03237,02150
Brigham Women Hosp,hospitals,3,42.35056,-71.11621,02215
Podiatry Dept. Mass General Hospital,hospitals,3,42.3622666,-71.0694056,02114
South Cove Community Health Center,medcenters,3,42.35085,-71.0575,02111
Harvard Pilgrim Healthcare,medcenters,3,42.346395,-71.099289,02215
Beth Israel Deaconess Medical Centre,medcenters,3,42.3445777893066,-71.1110534667969,02446
Department of Otolaryngology Boston Medical Center,physicians,3,42.33533,-71.07438,02118
NEW Health Charlestown,medcenters,3,42.3776333,-71.0567843,02129
Orthopedic Surgery Department at Boston Medical Center,medcenters,3,42.3348727,-71.0721548,02118
New England Baptist Spine Center,physicaltherapy,3,42.32594,-71.14849,02445
"Michael B Tantillo, MD",cosmeticsurgeons,3,42.3660821,-71.1847313,02445
Hallmark Health System,hospitals,3,42.45998,-71.06123,02176
Brigham and Women's Primary Care,hospitals,3,42.3442017,-71.1148511,02445
Daniel Driscoll - Neponset Health Center,medcenters,3,42.28655,-71.04398,02122
Professional Ambulance - Pro EMS,medicaltransportation,3,42.391218,-71.1509749,02138
Beth Israel Deconess Medical Center - Pigmented Leison Clinic,medcenters,3,42.339726,-71.104888,02215
Compass Medical Quincy,medcenters,3,42.2431944,-71.0259705,02169
Mount Auburn Hospital Occupational Health,hospitals,3,42.3904799,-71.15222,02138
Bournewood Hospital,hospitals,3,42.2982902526855,-71.1494598388672,02445
Shields Mri Boston,hospitals,3,42.27823,-71.05425,02124
Massachusetts General Hospital,hospitals,3,42.3625945,-71.0640236,02114
Osher Clinical Center,medcenters,3,42.326077,-71.149763,02467
Longwood Medical Eye Center,optometrists,3,42.33979,-71.10488,02215
CHA Malden Family Medicine Center,medcenters,3,42.4201584,-71.0728836,02148
MinuteClinic,walkinclinics,3,42.4191,-71.1123,02155
MGH Charlestown Healthcare Center,medcenters,3,42.3772,-71.06425,02129
East Boston Neighborhood Health Center,hospitals,3,42.3714638,-71.0384216,02128
Men's Health Boston,medcenters,3,42.31888,-71.175145,02467
Mgh Chelsea Healthcare Center,hospitals,3,42.39427,-71.03946,02150
MinuteClinic,walkinclinics,3,42.39,-71.1436,02138
Geiger-Gibson Community Health Center,medcenters,3,42.3192735761404,-71.0462243109941,02125
Beth Israel Deaconess Medical Center,medcenters,3,42.3324314554658,-71.114673997478,02445
Coolidge Corner Imaging,medcenters,3,42.34395,-71.1249,02446
North Charles Mental Health Clinic,medcenters,3,42.3662185668945,-71.1038131713867,02139
CHA Broadway Health Center,familydr,3,42.3920901864767,-71.0926117748022,02145
Nopco,medcenters,3,42.3385717,-71.1078369,02215
Genzyme Corporation,medcenters,3,42.3665695,-71.0901871,02139
Lahey Hospital,hospitals,3,42.4080236,-71.1359641,01913
Brigham and Women's OB Gyn Department,familydr,3,42.326082,-71.149762,02467
MinuteClinic,walkinclinics,3,42.3889,-71.1189,02140
Health Express,urgent_care,3,42.2464701,-71.0030449,02169
Brigham and Women's At Newton Corner,medcenters,3,42.3587664216757,-71.1849890649319,02458
Brigham and Women's Hospital,hospitals,3,42.3382679627159,-71.1055792375144,02115
VA Hospital,medcenters,3,42.326987,-71.110637,02130
Boston University Cosmetic & Laser Center,dermatology,3,42.334962,-71.072232,02118
Quincy - Granite Medical,medcenters,3,42.23425,-71.01733,02169
Atrius Health,hospitals,3,42.3457764,-71.10141,02215
Your Options Medical Centers,medcenters,3,42.40491,-71.01613,02151
Beth Israel Deaconess HealthCare - Jamaica Plain,medcenters,3,42.3168453,-71.113694,02130
Partners Urgent Care,urgent_care,3,42.439835,-71.13336,02155
Beth Israel Deaconess Healthcare Medical Care Center North,familydr,3,42.39376,-71.03237,02150
Brigham Women Hosp,hospitals,3,42.35056,-71.11621,02215
Podiatry Dept. Mass General Hospital,hospitals,3,42.3622666,-71.0694056,02114
South Cove Community Health Center,medcenters,3,42.35085,-71.0575,02111
Harvard Pilgrim Healthcare,medcenters,3,42.346395,-71.099289,02215
Beth Israel Deaconess Medical Centre,medcenters,3,42.3445777893066,-71.1110534667969,02446
Department of Otolaryngology Boston Medical Center,physicians,3,42.33533,-71.07438,02118
NEW Health Charlestown,medcenters,3,42.3776333,-71.0567843,02129
Orthopedic Surgery Department at Boston Medical Center,medcenters,3,42.3348727,-71.0721548,02118
New England Baptist Spine Center,physicaltherapy,3,42.32594,-71.14849,02445
"Michael B Tantillo, MD",cosmeticsurgeons,3,42.3660821,-71.1847313,02445
Hallmark Health System,hospitals,3,42.45998,-71.06123,02176
Brigham and Women's Primary Care,hospitals,3,42.3442017,-71.1148511,02445
Daniel Driscoll - Neponset Health Center,medcenters,3,42.28655,-71.04398,02122
Professional Ambulance - Pro EMS,medicaltransportation,3,42.391218,-71.1509749,02138
Beth Israel Deconess Medical Center - Pigmented Leison Clinic,medcenters,3,42.339726,-71.104888,02215
Compass Medical Quincy,medcenters,3,42.2431944,-71.0259705,02169
Mount Auburn Hospital Occupational Health,hospitals,3,42.3904799,-71.15222,02138
Bournewood Hospital,hospitals,3,42.2982902526855,-71.1494598388672,02445
Shields Mri Boston,hospitals,3,42.27823,-71.05425,02124
Massachusetts General Hospital,hospitals,3,42.3625945,-71.0640236,02114
Osher Clinical Center,medcenters,3,42.326077,-71.149763,02467
Longwood Medical Eye Center,optometrists,3,42.33979,-71.10488,02215
CHA Malden Family Medicine Center,medcenters,3,42.4201584,-71.0728836,02148
MinuteClinic,walkinclinics,3,42.4191,-71.1123,02155
MGH Charlestown Healthcare Center,medcenters,3,42.3772,-71.06425,02129
East Boston Neighborhood Health Center,hospitals,3,42.3714638,-71.0384216,02128
Men's Health Boston,medcenters,3,42.31888,-71.175145,02467
Mgh Chelsea Healthcare Center,hospitals,3,42.39427,-71.03946,02150
MinuteClinic,walkinclinics,3,42.39,-71.1436,02138
Geiger-Gibson Community Health Center,medcenters,3,42.3192735761404,-71.0462243109941,02125
Beth Israel Deaconess Medical Center,medcenters,3,42.3324314554658,-71.114673997478,02445
Coolidge Corner Imaging,medcenters,3,42.34395,-71.1249,02446
North Charles Mental Health Clinic,medcenters,3,42.3662185668945,-71.1038131713867,02139
CHA Broadway Health Center,familydr,3,42.3920901864767,-71.0926117748022,02145
Nopco,medcenters,3,42.3385717,-71.1078369,02215
Genzyme Corporation,medcenters,3,42.3665695,-71.0901871,02139
Lahey Hospital,hospitals,3,42.4080236,-71.1359641,01913
Brigham and Women's OB Gyn Department,familydr,3,42.326082,-71.149762,02467
MinuteClinic,walkinclinics,3,42.3889,-71.1189,02140
Health Express,urgent_care,3,42.2464701,-71.0030449,02169
Brigham and Women's At Newton Corner,medcenters,3,42.3587664216757,-71.1849890649319,02458
Brigham and Women's Hospital,hospitals,3,42.3382679627159,-71.1055792375144,02115
VA Hospital,medcenters,3,42.326987,-71.110637,02130
Boston University Cosmetic & Laser Center,dermatology,3,42.334962,-71.072232,02118
Quincy - Granite Medical,medcenters,3,42.23425,-71.01733,02169
Atrius Health,hospitals,3,42.3457764,-71.10141,02215
Your Options Medical Centers,medcenters,3,42.40491,-71.01613,02151
Beth Israel Deaconess HealthCare - Jamaica Plain,medcenters,3,42.3168453,-71.113694,02130
Partners Urgent Care,urgent_care,3,42.439835,-71.13336,02155
Beth Israel Deaconess Healthcare Medical Care Center North,familydr,3,42.39376,-71.03237,02150
Brigham Women Hosp,hospitals,3,42.35056,-71.11621,02215
Podiatry Dept. Mass General Hospital,hospitals,3,42.3622666,-71.0694056,02114
South Cove Community Health Center,medcenters,3,42.35085,-71.0575,02111
Harvard Pilgrim Healthcare,medcenters,3,42.346395,-71.099289,02215
Beth Israel Deaconess Medical Centre,medcenters,3,42.3445777893066,-71.1110534667969,02446
Department of Otolaryngology Boston Medical Center,physicians,3,42.33533,-71.07438,02118
NEW Health Charlestown,medcenters,3,42.3776333,-71.0567843,02129
Orthopedic Surgery Department at Boston Medical Center,medcenters,3,42.3348727,-71.0721548,02118
New England Baptist Spine Center,physicaltherapy,3,42.32594,-71.14849,02445
"Michael B Tantillo, MD",cosmeticsurgeons,3,42.3660821,-71.1847313,02445
Hallmark Health System,hospitals,3,42.45998,-71.06123,02176
Brigham and Women's Primary Care,hospitals,3,42.3442017,-71.1148511,02445
Daniel Driscoll - Neponset Health Center,medcenters,3,42.28655,-71.04398,02122
Professional Ambulance - Pro EMS,medicaltransportation,3,42.391218,-71.1509749,02138
Beth Israel Deconess Medical Center - Pigmented Leison Clinic,medcenters,3,42.339726,-71.104888,02215
Compass Medical Quincy,medcenters,3,42.2431944,-71.0259705,02169
Mount Auburn Hospital Occupational Health,hospitals,3,42.3904799,-71.15222,02138
Bournewood Hospital,hospitals,3,42.2982902526855,-71.1494598388672,02445
Shields Mri Boston,hospitals,3,42.27823,-71.05425,02124
Massachusetts General Hospital,hospitals,3,42.3625945,-71.0640236,02114
Osher Clinical Center,medcenters,3,42.326077,-71.149763,02467
Longwood Medical Eye Center,optometrists,3,42.33979,-71.10488,02215
CHA Malden Family Medicine Center,medcenters,3,42.4201584,-71.0728836,02148
MinuteClinic,walkinclinics,3,42.4191,-71.1123,02155
MGH Charlestown Healthcare Center,medcenters,3,42.3772,-71.06425,02129
East Boston Neighborhood Health Center,hospitals,3,42.3714638,-71.0384216,02128
Men's Health Boston,medcenters,3,42.31888,-71.175145,02467
Mgh Chelsea Healthcare Center,hospitals,3,42.39427,-71.03946,02150
MinuteClinic,walkinclinics,3,42.39,-71.1436,02138
Geiger-Gibson Community Health Center,medcenters,3,42.3192735761404,-71.0462243109941,02125
Beth Israel Deaconess Medical Center,medcenters,3,42.3324314554658,-71.114673997478,02445
Coolidge Corner Imaging,medcenters,3,42.34395,-71.1249,02446
North Charles Mental Health Clinic,medcenters,3,42.3662185668945,-71.1038131713867,02139
CHA Broadway Health Center,familydr,3,42.3920901864767,-71.0926117748022,02145
Nopco,medcenters,3,42.3385717,-71.1078369,02215
Genzyme Corporation,medcenters,3,42.3665695,-71.0901871,02139
Lahey Hospital,hospitals,3,42.4080236,-71.1359641,01913
Brigham and Women's OB Gyn Department,familydr,3,42.326082,-71.149762,02467
MinuteClinic,walkinclinics,3,42.3889,-71.1189,02140
Health Express,urgent_care,3,42.2464701,-71.0030449,02169
Brigham and Women's At Newton Corner,medcenters,3,42.3587664216757,-71.1849890649319,02458
Brigham and Women's Hospital,hospitals,3,42.3382679627159,-71.1055792375144,02115
VA Hospital,medcenters,3,42.326987,-71.110637,02130
Boston University Cosmetic & Laser Center,dermatology,3,42.334962,-71.072232,02118
Quincy - Granite Medical,medcenters,3,42.23425,-71.01733,02169
Atrius Health,hospitals,3,42.3457764,-71.10141,02215
Your Options Medical Centers,medcenters,3,42.40491,-71.01613,02151
Beth Israel Deaconess HealthCare - Jamaica Plain,medcenters,3,42.3168453,-71.113694,02130
Partners Urgent Care,urgent_care,3,42.439835,-71.13336,02155
Beth Israel Deaconess Healthcare Medical Care Center North,familydr,3,42.39376,-71.03237,02150
Brigham Women Hosp,hospitals,3,42.35056,-71.11621,02215
Podiatry Dept. Mass General Hospital,hospitals,3,42.3622666,-71.0694056,02114
South Cove Community Health Center,medcenters,3,42.35085,-71.0575,02111
Harvard Pilgrim Healthcare,medcenters,3,42.346395,-71.099289,02215
Beth Israel Deaconess Medical Centre,medcenters,3,42.3445777893066,-71.1110534667969,02446
Department of Otolaryngology Boston Medical Center,physicians,3,42.33533,-71.07438,02118
NEW Health Charlestown,medcenters,3,42.3776333,-71.0567843,02129
Orthopedic Surgery Department at Boston Medical Center,medcenters,3,42.3348727,-71.0721548,02118
New England Baptist Spine Center,physicaltherapy,3,42.32594,-71.14849,02445
"Michael B Tantillo, MD",cosmeticsurgeons,3,42.3660821,-71.1847313,02445
Hallmark Health System,hospitals,3,42.45998,-71.06123,02176
Brigham and Women's Primary Care,hospitals,3,42.3442017,-71.1148511,02445
Daniel Driscoll - Neponset Health Center,medcenters,3,42.28655,-71.04398,02122
Professional Ambulance - Pro EMS,medicaltransportation,3,42.391218,-71.1509749,02138
Beth Israel Deconess Medical Center - Pigmented Leison Clinic,medcenters,3,42.339726,-71.104888,02215
Compass Medical Quincy,medcenters,3,42.2431944,-71.0259705,02169
Mount Auburn Hospital Occupational Health,hospitals,3,42.3904799,-71.15222,02138
Bournewood Hospital,hospitals,3,42.2982902526855,-71.1494598388672,02445
Shields Mri Boston,hospitals,3,42.27823,-71.05425,02124
Massachusetts General Hospital,hospitals,3,42.3625945,-71.0640236,02114
Osher Clinical Center,medcenters,3,42.326077,-71.149763,02467
Longwood Medical Eye Center,optometrists,3,42.33979,-71.10488,02215
CHA Malden Family Medicine Center,medcenters,3,42.4201584,-71.0728836,02148
MinuteClinic,walkinclinics,3,42.4191,-71.1123,02155
MGH Charlestown Healthcare Center,medcenters,3,42.3772,-71.06425,02129
East Boston Neighborhood Health Center,hospitals,3,42.3714638,-71.0384216,02128
Men's Health Boston,medcenters,3,42.31888,-71.175145,02467
Mgh Chelsea Healthcare Center,hospitals,3,42.39427,-71.03946,02150
MinuteClinic,walkinclinics,3,42.39,-71.1436,02138
Geiger-Gibson Community Health Center,medcenters,3,42.3192735761404,-71.0462243109941,02125
Beth Israel Deaconess Medical Center,medcenters,3,42.3324314554658,-71.114673997478,02445
Coolidge Corner Imaging,medcenters,3,42.34395,-71.1249,02446
North Charles Mental Health Clinic,medcenters,3,42.3662185668945,-71.1038131713867,02139
CHA Broadway Health Center,familydr,3,42.3920901864767,-71.0926117748022,02145
Nopco,medcenters,3,42.3385717,-71.1078369,02215
Genzyme Corporation,medcenters,3,42.3665695,-71.0901871,02139
Lahey Hospital,hospitals,3,42.4080236,-71.1359641,01913
Brigham and Women's OB Gyn Department,familydr,3,42.326082,-71.149762,02467
MinuteClinic,walkinclinics,3,42.3889,-71.1189,02140
